id,status,question,best_ret,reason,required_terms,forbidden_terms,min_pic_count,language
201,locked,"""功能键盘的保修政策中，损害赔偿的除外责任或免责声明通常是什么？""",您好，给您带来不好的体验非常抱歉。请保留订单号、问题经过、聊天记录、页面截图、照片或视频等凭证。客服核实后会升级处理：如果是商品描述不符、功能不符或颜色偏差明显，可协助申请退换货、退款或补偿；如果是配送服务问题，会同步反馈物流投诉并跟进处理结果。,local_systematic_v66,,,0,zh
202,locked,"""如何设置功能键盘？""","您好，功能键盘的基础设置可以按以下步骤完成： 1. 用 USB-C 线连接键盘背面的接口，另一端连接电脑上可用的 USB 2.0 或更高速接口。 2. 如使用全尺寸或无小键盘版本，可将腕托安装到键盘正面；腕托采用磁吸设计，会自动吸附并居中。 3. 如果需要更高的打字倾斜角度，可展开键盘底部的可调节支撑脚，按需要选择中档或高档角度。 4. 如需设置灯光、宏命令或配置文件，可通过 CAM 软件设置并保存到键盘的板载配置文件中；保存后，无需运行 CAM 也可以使用已存储的配置。
可参考配图：<PIC> Manual21_2、function_keyboard_01、function_keyboard_02。",local_systematic_v66,,,1,zh
203,locked,"""如何拆卸和重新安装功能键盘的轴体？""","您好，功能键盘轴体的拆卸和重新安装步骤如下： 1. 拆卸时，使用附赠的拔轴器从顶部夹住轴体，并让工具两端沿轴体前后方向放置。 2. 轴体由两个卡扣固定在定位板上，按下卡扣后即可向上取出轴体；不要从轴体下方撬动，以免刮擦上盖面板。 3. 重新安装前，先确认轴体的金属针脚笔直，没有弯曲或折向轴底外壳。 4. 将两个金属针脚对准键盘轴座插孔后，垂直向下用力压入插槽。 5. 正确插入后，轴体外壳两侧应紧贴键盘上盖面板。
可参考配图：<PIC> Manual21_14、Manual21_15。",local_systematic_v66,,,1,zh
204,locked,"""如何将功能键盘搭配CAM软件使用？""",B. 设置CAM配置文件并存储至键盘 本功能键盘自带四个板载配置文件，可通过CAM软件设置并保存。配置信息保存后，无需运行CAM即可使用已存储的灯光、宏命令等功能。,local_systematic_v66,,,0,zh
205,locked,"""如何在硬件模式下使用功能键盘？""","您好，
1. 关于功能键盘 本功能键盘专为打造PC电竞桌面核心而设计。全键位热插拔机械轴体与100%标准底行设计，支持全面自定义与个性化设置。
可参考配图：<PIC> Manual21_2。",local_systematic_v66,,,1,zh
206,locked,"""如何安装儿童电动摩托车的挡泥板？""","1. 安装挡泥板。 · 按照步骤1所示，将挡泥板侧转，然后向上滑入左侧把手管。注意！请勿让“凸点”卡入1号孔。 · 按照步骤2所示，安装挡泥板，使“凸点”卡入2号孔。
可参考配图：<PIC> rideon_motorcycle_01、rideon_motorcycle_02。",local_systematic_v66,,,1,zh
207,locked,"""如何安装儿童电动摩托车的前轮？""","您好，儿童电动摩托车前轮安装可以按以下步骤操作： 1. 将前轴依次穿过两侧把手管和前轮，并确认两侧把手管内外都安装了垫片。 2. 用两个螺母将前轴和前轮固定在把手管上。 3. 使用随产品提供的扳手拧紧螺母，直到拧到螺纹尽头。 4. 组装完成后检查前轮与把手管之间的间隙：如果间隙过大、车轮不稳，可在车轮与把手管之间增加垫片；如果车轮卡死，则减少一片垫片。 5. 最后确认前轮能够自由转动后再继续后续安装。
可参考配图：<PIC> Manual26_6、Manual26_7。",local_systematic_v66,,,1,zh
208,locked,"""如何为蓝牙激光鼠标安装电池？""","您好，蓝牙激光鼠标安装电池时： 1. 按下鼠标上的按钮，弹出电池仓盖。 2. 按鼠标内部标注的正负极方向，装入两节 AA 电池。 3. 装回电池仓盖，并确认盖子扣好。
可参考配图：<PIC> Manual27_1、Manual27_2、Manual27_3。",local_systematic_v66,,,1,zh
209,locked,"""如何为蓝牙激光鼠标安装WIDCOMM蓝牙驱动程序？""","您好，安装 WIDCOMM 蓝牙驱动程序前，请先将 USB 蓝牙接收器插入电脑 USB 接口；放入安装光盘，若未自动加载则双击 bin 文件夹内的 Setup.exe；按向导点击“下一步”，接受许可协议，选择安装路径后点击“安装”；安装完成后拔下接收器再重新插入，鼠标会自动配对，最后按提示重启电脑。
可参考配图：<PIC> Manual27_4、Manual27_5。",local_systematic_v66,,,1,zh
210,locked,"""如何为蓝牙激光鼠标卸载WIDCOMM蓝牙驱动程序？""",您好，卸载 WIDCOMM 蓝牙驱动程序时：1. 先拔下 USB 蓝牙接收器。2. 点击 开始 > 设置 > 控制面板 > 添加或删除程序。3. 在程序列表中选择 WIDCOMM 蓝牙软件并点击“删除”。4. 等待卸载完成后，按提示选择立即或稍后重启电脑。,local_systematic_v66,,,0,zh
211,locked,"""如何在Windows系统中为蓝牙激光鼠标设置快速配对？""","您好，使用 WIDCOMM 蓝牙驱动程序配对鼠标前，请先安装驱动程序。然后按下 USB 蓝牙接收器按钮，直到出现 HID（人机接口设备）界面；鼠标连接成功后，会出现确认信息，点击确认连接正确的鼠标即可。
可参考配图：<PIC> Manual27_12、Manual27_13。",local_systematic_v66,,,1,zh
212,locked,"""如何通过WIDCOMM蓝牙驱动程序为蓝牙激光鼠标设置配对？""","您好，使用 WIDCOMM 蓝牙驱动程序配对鼠标前，请先安装驱动程序。然后按下 USB 蓝牙接收器按钮，直到出现 HID（人机接口设备）界面；鼠标连接成功后，会出现确认信息，点击确认连接正确的鼠标即可。
可参考配图：<PIC> Manual27_12、Manual27_13。",local_systematic_v66,,,1,zh
213,locked,"""如何查看蓝牙激光鼠标的电量状态？""","您好，蓝牙激光鼠标可通过 LED 判断电池状态：当 LED 显示琥珀色时，表示电量低，需要尽快更换电池。 如需查看更多电池状态信息，也可以在电脑的 Control Panel > Mouse > Bluetooth 中查看。
可参考配图：<PIC> Manual27_14、Manual27_15。",local_systematic_v66,,,1,zh
214,locked,"""如何首次为蓝牙激光鼠标使用该驱动程序？""","您好，首次使用 WIDCOMM 蓝牙驱动程序时，请双击系统托盘中的蓝牙图标，启动蓝牙初始配置向导；按屏幕提示完成配置后，会出现 HID 界面并开始搜索蓝牙设备，选择要连接的 HID 设备并按提示启用即可。
可参考配图：<PIC> Manual27_16、Manual27_17。",local_systematic_v66,,,1,zh
215,locked,"""如何将蓝牙激光鼠标与其他人机接口设备相连接？""","您好，连接其他 HID 蓝牙设备时，请先确认 USB 蓝牙接收器已插入电脑： 1. 将要连接的蓝牙设备设置为可被发现/discoverable 状态。 2. 按下 USB 蓝牙接收器按钮，进入 HID 设备连接界面。 3. 在下拉列表中选择设备类型。 4. 选择检测到的设备并启用连接。
可参考配图：<PIC> Manual27_18。",local_systematic_v66,,,1,zh
216,locked,"""如何拆卸烤箱门？""","拆卸门体： 1. 完全打开烤箱门。 2. 抬起卡扣并向前推至极限位置（图1）。 3. 将烤箱门关至最大角度（A），向上抬起（B）并转动（C）直至脱开（D）（图2）。
可参考配图：<PIC> oven_01、oven_02。",local_systematic_v66,,,1,zh
217,locked,"""如何安装烤箱门？""","拆卸门体： 1. 完全打开烤箱门。 2. 抬起卡扣并向前推至极限位置（图1）。 3. 将烤箱门关至最大角度（A），向上抬起（B）并转动（C）直至脱开（D）（图2）。
可参考配图：<PIC> oven_01、oven_02。",local_systematic_v66,,,1,zh
218,locked,"""如何移动烤箱的顶部加热元件（仅限部分型号）？""","移动顶部加热元件（仅限部分型号）1. 取下侧边配件支架格栅（图3）。 1. 轻轻拉出加热元件（图4） 并向下放下（图5）。 2. 复位时，抬起加热元件并轻轻向自身方向拉动，确保其支撑在侧支架上。
可参考配图：<PIC> oven_03、oven_04。",local_systematic_v66,,,1,zh
219,locked,"""如何更换烤箱的后部灯（如有）？""","更换后部灯（如有）： 1. 断开烤箱电源。 2. 拧下灯罩（图6）， 更换灯泡（参见灯泡型号说明），再拧回灯罩（图7）。 3. 重新接通烤箱电源。
可参考配图：<PIC> oven_06、oven_07。",local_systematic_v66,,,1,zh
220,locked,"""如何使用烤箱的接油盘？""","您好，烤箱接油盘用于收集烹饪时滴落的油脂和碎屑。烤肉、鸡肉或鱼类时，可把接油盘放在烤架下方；说明书还建议向接油盘中加入少量水，以减少油脂飞溅和烟雾。
可参考配图：<PIC> oven_08。",local_systematic_v66,,,1,zh
221,locked,"""如何清洁烤箱外部？""",您好，清洁烤箱外部时，请用湿布擦拭表面；如污渍较重，可在水中加入几滴清洁剂。清洁后再用干布擦干，不要使用会损伤表面的研磨性工具或强腐蚀清洁剂。,local_systematic_v66,,,0,zh
222,locked,"""如何使用烤箱的烤架？""","您好，烤箱烤架可用于烧烤食物，也可作为支架承托锅具、蛋糕模等容器；使用时可根据食物和烹饪方式放在合适层位。
可参考配图：<PIC> oven_10。",local_systematic_v66,,,1,zh
223,locked,"""烤箱的催化侧面板有什么作用？""","您好，烤箱的催化侧面板带有特殊微孔搪瓷涂层，可吸附烹饪时飞溅的油脂。烹饪油脂较多的食物后，建议执行自动清洁程序：让烤箱空载，开启热风循环功能并设为约 200℃ 运行约 1 小时，待冷却后再用海绵清除残留。注意不要使用腐蚀性或研磨性清洁剂、粗刷、百洁布或烤箱喷雾，以免损坏催化表面。
可参考配图：<PIC> oven_11、oven_12。",local_systematic_v66,,,1,zh
224,locked,"""如何使用烤箱的烤盘？""","您好，烤盘适合烘烤饼干、蛋糕、披萨等食物。使用时将食物放在烤盘上，再把烤盘放入烤箱对应层位即可。
可参考配图：<PIC> oven_09。",local_systematic_v66,,,1,zh
225,locked,"""如何使用烤箱的烤架烤盘套装？""","您好，烤架烤盘套装由烤架和搪瓷容器组成，使用时把食物放在烤架上，再把烤架放在搪瓷容器中，然后整体放到烤箱的 wire shelf 上，并配合烧烤功能使用。
可参考配图：<PIC> oven_12。",local_systematic_v66,,,1,zh
226,locked,"""如何使用烤箱的油脂过滤器？""",您好，油脂过滤器用于热风循环烹饪时减少油脂进入风扇区域。安装时将其挂在烤箱后壁、风扇前方；清洁时可取下清洗。,local_systematic_v66,,,0,zh
227,locked,"""如何使用烤箱的滑动搁架？""",您好，滑动搁架用于更方便地拉出和放回烤箱内的托盘或烤架。使用时把食物或容器放在滑动搁架上，拉出检查或取放时更稳定。,local_systematic_v66,,,0,zh
228,locked,"""如何为混合即时相机安装肩带？""","您好，将肩带卡扣安装到相机上，然后安装肩带
可参考配图：<PIC> Manual29_12。",local_systematic_v66,,,1,zh
229,locked,"""如何为混合即时相机装入电池？""","1. 使用符合以下额定输出的交流电源适配器：直流5.0伏/1000毫安 2. 充电过程中可以拍摄或打印图像。 3. 充电时间约为三到四小时。
可参考配图：<PIC> Manual29_13、Manual29_14。",local_systematic_v66,,,1,zh
230,locked,"""如何为混合即时相机装入相纸盒？""","按住相仓锁按钮（1），然后将拨杆向右滑动（$\boxdot$），直至相仓略微打开。 握住相纸盒两侧，将相纸盒底部对准相仓凹槽（$\boxdot$），然后平直插入（2）。 关闭后盖。 确保后盖锁咔哒到位。 关闭后盖时，黑色相纸保护盖会自动弹出。 从相纸出口取出相纸保护盖。
Reference images: <PIC> Manual29_26, Manual29_27.",local_systematic_v66,,,1,zh
231,locked,"""如何为混合即时相机取出用完的相纸盒？""","取出用完的相纸盒 相纸用完时，拍摄画面右侧的所有点会以灰色显示。（第52页） 取出相纸盒。 按住相仓锁按钮（1），然后将拨杆向右滑动（$\boxdot$），直至相仓略微打开。 握住相纸盒上的矩形孔，然后平直拉出。 有两种打印模式。
可参考配图：<PIC> Manual29_28、Manual29_29。",local_systematic_v66,,,1,zh
232,locked,"""如何设置混合即时相机的自动打印模式？""","您好，设置混合即时相机的自动打印模式时，请将侧面的打印模式选择器切换到 “AUTO”。 切换后，拍摄画面上会出现自动打印图标；之后图像保存后会立即开始打印。 如果选择手动打印模式，图像会先保存到内存中，您可以稍后再选择打印。
可参考配图：<PIC> Manual29_30、Manual29_31、Manual29_32。",local_systematic_v66,,,1,zh
233,locked,"""如何设置混合即时相机的手动打印模式（初始设置）？""",您好，选择自动打印模式时，图像保存后立即开始打印。选择手动打印模式时，图像保存到内存中，您可稍后选择并打印。 1. 自动打印模式 2. 手动打印模式（默认设置）,local_systematic_v66,,,0,zh
234,locked,"""如何使用混合即时相机拍摄照片？""",您好，打印其他相机拍摄的图像 插入包含图像的存储卡可打印其他相机拍摄的图像。但需满足以下条件。 1. 将要打印的图像复制到根目录，而非文件夹中。 2. 文件名由四个大写字母（A-Z）加四个数字组成。,local_systematic_v66,,,0,zh
241,locked,"""If this is the first time to use airfryer, What should I do before first use?""","Before first use of the air fryer, remove all packing materials, stickers, or protective film. Take out the basket/pan and removable parts, wash them with warm water and mild detergent, then dry them thoroughly. Wipe the inside and outside of the appliance with a damp cloth, make sure no packaging remains inside, then place it on a stable, heat-resistant, well-ventilated surface before cooking. For first-use preparation, you do not need the Wi-Fi, app, or NutriU pairing procedure.",local_systematic_v66,,,0,en
242,locked,"""How to find the approval label of emission control certificate of the boat?""","The emission control certificate approval label is attached to each engine unit and also inside the engine compartment. Open the engine compartment and check the emission control information label to find it.
Reference images: <PIC> Manual09_6, Manual09_7.",local_systematic_v66,,,1,en
243,locked,"""How do I use the battery conversion feature before sailing?""","Before sailing, check the boat's battery switch assembly: 1. The boat uses two marine batteries: the start battery for engine starting and the house battery for accessories such as lights, bilge pumps, blower, and audio equipment. 2. The battery switch assembly has START, HOUSE, and EMERG PARALLEL switches. 3. For normal use, keep START and HOUSE in the ON position and keep EMERG PARALLEL in the OFF position. 4. If the start battery is discharged, turn EMERG PARALLEL to ON to start the engine, then turn it back to OFF after the engine starts or the start battery is charged.
Reference images: <PIC> Manual09_42, Manual09_43.",local_systematic_v66,,,1,en
244,locked,"""How the ship steers?""","The boat turns by using the steering wheel together with jet thrust. Turning the steering wheel changes the jet thrust nozzle angle, and the boat turns in that direction. Turning response depends on jet thrust and steering wheel position, so do not pull the remote control levers back to idle/neutral when trying to avoid an obstacle.
Reference images: <PIC> Manual09_25.",local_systematic_v66,,,1,en
245,locked,"""What should I do if face over temperature warning on the boat?""","If the boat shows an Over Temperature warning, reduce engine speed immediately and return to shore or another safe location. The display warning and buzzer indicate that the engine is overheating, and engine speed may be limited to help prevent damage. Check whether cooling water is coming from the cooling water pilot outlet, especially when applying throttle. If no water comes out, do not continue high-speed operation.
Reference images: <PIC> Manual09_95.",local_systematic_v66,,,1,en
246,locked,"""If I want to listen to music on my phone, how do I turn on the sound system?""","1. Jet thrust nozzle 2 Articulating keel Remote control lever checks WARNING Do not touch the shift gates while the remote control levers are being operated, otherwise, you could be pinche d. Operate the remote control levers several times to make sure that operation is smooth throughout the whole rang e. 2. Neutral position 2 TDE position 3 Forward position 4 Reverse position 5 Shift 6 Fully closed 7 Throttle 8 Fully open Check that the shift gates are slightly above the shift gate neutral position when the remote control levers are in the forward position, and that the shift gates are in the fully open position when the remote control levers are moved farther forwar d.
Reference images: <PIC> Manual09_207, Manual09_208.",local_systematic_v66,,,1,en
247,locked,"""How do I use the storage compartments if I want to store wet items while on board?""",the following convenient on-board storage compartments. Make sure that the storage compartments are securely closed before getting underway.,local_systematic_v66,,,0,en
248,locked,"""How to open the battery compartment when manipulating the boat?""","To open the boat battery compartment, release the latch on the compartment lid at the port side of the stern, then open the lid. To close it, close the lid and secure the latch back onto the deck.
Reference images: <PIC> Manual09_280.",local_systematic_v66,,,1,en
249,locked,"""How to install an anchor light while the boat is moving?""","To set up the anchor light, open the lockable storage compartment and remove the anchor light. Separate stoppers A and B, extend the pole, screw stopper A to the middle of the pole, open the anchor light socket cap, align the projection with the socket slot, insert the light, and install stopper B.
Reference images: <PIC> Manual09_223, Manual09_224, Manual09_225.",local_systematic_v66,,,1,en
250,locked,"""How do I use the jet wash function to clean the boat after using it?""","(1) Connect the coil hose to the hose fitting. 1. Coil hose 2 Hose fitting (2) Start the engines. (See page 2. )(3) Push the jet wash switch. 3. Jet wash switch
Reference images: <PIC> Manual09_173, Manual09_174.",local_systematic_v66,,,1,en
251,locked,"""How do I turn on or off the water supply button on my boat?""","To turn the jet wash water supply on or off, stop the engines, open the rear platform hatch, remove the inspection cover, and rotate the shut-off valve 90 degrees clockwise to open the supply. Turn it back to close the supply.
Reference images: <PIC> Manual09_25.",local_systematic_v66,,,1,en
252,locked,"""How to remove the bimini top of the boat?""","To remove the bimini top, fold and secure the top, remove the main pole mounting pins, and lift the bimini top from its mounting points. Keep the pins and parts for reinstallation.
Reference images: <PIC> Manual09_182, Manual09_183, Manual09_184.",local_systematic_v66,,,1,en
253,locked,"""How do I install a bimini top on my boat if I want to use the canopy?""","To install or set up the bimini top, attach the main poles to the brackets and secure them with the lock pins, unfold the top, attach the support poles to their brackets, and confirm all pins and poles are securely locked.
Reference images: <PIC> Manual09_185, Manual09_186, Manual09_187.",local_systematic_v66,,,1,en
254,locked,"""How to store the bimini top in the upright position of the boat?""","To store the bimini top in the upright position, do not trailer the boat with the top fully extended or upright. Remove the lock pins, push the center poles down, pull the bimini top toward the bow, and install the storage cover. For trailering, put the bimini top in the fully collapsed position to avoid damage.
Reference images: <PIC> Manual09_191, Manual09_192.",local_systematic_v66,,,1,en
255,locked,"""When I am sailing, how do I check the engine oil level to ensure continued sailing?""","To check the boat engine oil level, keep the boat level on land or in the water, start the engine and idle it for at least 6 minutes, then stop the engine and open the engine hood. Remove and wipe the oil tank filler cap/dipstick, screw it fully back in, then remove it again and check that the level is between the minimum and maximum marks. Add oil slowly if needed.
Reference images: <PIC> Manual09_197, Manual09_198.",local_systematic_v66,,,1,en
256,locked,"""How can I use the bilge pump of the boat?""","The bilge pump drains water collected in the bilge area. Turn on the bilge pump switch to operate it. The pump can also automatically detect excessive bilge water and discharge most of it through the bilge pump outlet; the bilge pump indicator light comes on while it is operating.
Reference images: <PIC> Manual09_201, Manual09_202.",local_systematic_v66,,,1,en
257,locked,"""How to perform anchor light switch check while sailing?""","1. around” light for navigation at night or in low 2. visibility condition 3. Open the lockable storage compartmen t. (See page 4. ) 1 Lockable storage compartment ( 5. Remove the anchor light from the anchor light holde r. 6. Anchor light holder 2 Anchor light (
Reference images: <PIC> Manual09_161, Manual09_162.",local_systematic_v66,,,1,en
258,locked,"""When I want to start the boat, how do I turn on the boat's engine to get the machine started?""","To start the boat engines: 1. Check the hull drain plug and make sure it is tightened securely before launching. 2. Turn the battery switch to the ON position. 3. Push the blower switch and ventilate the engine compartment for at least 4 minutes. 4. Attach the engine shut-off cord to your PFD and install the clip on the engine shut-off switch. 5. Put the remote control levers in neutral. 6. Turn the main switch keys to the start position and release them when the engines start. If they do not start within 5 seconds, release the keys and wait at least 15 seconds before trying again.
Reference images: <PIC> Manual09_234, Manual09_235, Manual09_236.",local_systematic_v66,,,1,en
259,locked,"""How do I turn a boat while sailing?""","The boat turns by using the steering wheel together with jet thrust. Turning the steering wheel changes the jet thrust nozzle angle, and the boat turns in that direction. Turning response depends on jet thrust and steering wheel position, so do not pull the remote control levers back to idle/neutral when trying to avoid an obstacle.
Reference images: <PIC> Manual09_25.",local_systematic_v66,,,1,en
260,locked,"""How to operate the boat cross wakes and swells?""","When crossing wakes and swells, adjust your speed and crossing angle before reaching them. Slowing down and crossing at a quartering angle usually reduces the jolt. Be prepared to correct direction and balance, especially with sharp or repeated wakes.
Reference images: <PIC> Manual09_249.",local_systematic_v66,,,1,en
261,locked,"""How do I load the boat when the cruise is over?""","When loading the boat, keep weight low and distribute it evenly from side to side and bow to stern. Remove unnecessary cargo and do not exceed the maximum load.",local_systematic_v66,,,0,en
262,locked,"""How to flush the cooling system of the boat?""","To flush the cooling system, connect the garden hose adapter to a hose, remove the flush hose connector cap, attach the adapter to the flush hose connector, start the engine, then immediately turn on the water supply. Confirm water flows from the jet thrust nozzle and cooling water pilot outlet, run at fast idle for 3 to 5 minutes, then turn off the water, drain remaining water, and stop the engine.
Reference images: <PIC> Manual09_173, Manual09_174, Manual09_179.",local_systematic_v66,,,1,en
263,locked,"""How to replace the fuse of the boat?""","To replace a boat fuse: 1. Remove the fuse box cover and identify the blown fuse. 2. Use the fuse puller to remove the blown fuse, then replace it with a spare fuse of the same/correct amperage. 3. For the accessory fuse or bilge pump fuse, remove the fuse holder first; these fuses are accessed by opening the battery compartment. 4. Reinstall the fuse box cover. Do not use a fuse with a higher amperage than recommended. Fuse ratings include: electronic throttle valve 10 A, fuel pump 10 A, main relay drive 10 A, main fuse 20 A, battery fuse 30 A, accessory fuse 20 A, and bilge pump fuse 3 A.
Reference images: <PIC> Manual09_282, Manual09_283, Manual09_281.",local_systematic_v66,,,1,en
264,locked,"""How to check the engine oil level of the boat?""","To check the boat engine oil level, keep the boat level on land or in the water, start the engine and idle it for at least 6 minutes, then stop the engine and open the engine hood. Remove and wipe the oil tank filler cap/dipstick, screw it fully back in, then remove it again and check that the level is between the minimum and maximum marks. Add oil slowly if needed.
Reference images: <PIC> Manual09_197, Manual09_198.",local_systematic_v66,,,1,en
265,locked,"""How to use the energy saving mode of a coffee machine?""","The coffee machine has an energy-saving Power Off mode. It automatically enters power-off mode after about 9 minutes. To turn it on again, press the Espresso or Lungo button. To turn it off before automatic power-off, press both the Espresso and Lungo buttons.
Reference images: <PIC> Manual07_4, Manual07_5.",local_systematic_v66,,,1,en
266,locked,"""How to change the default setting of the energy saving mode?""","1. Select "" Restorable "" to restore your system to factory default settings. Please make sure to back up all the data in the device before doing s o. 2. To select the ""Key Lock Time "" , it will be display “10Secords ”, “ 30Secords ”, “ 5 Minutes ”, “10 Minutes ”, “ No Locking ”; To select the time or “ No Locking ” and click "" M "" button to change the key locking tim e. Language Settings: This device provides several On Screen languages: English, Chinese, Deutsch, Portugues, French, Spanish , and other language s. Please on system setting menu select “language” then select desire language and press “M” key to confir m.
Reference images: <PIC> eReader_02.",local_systematic_v66,,,1,en
267,locked,"""How to program the water valume of a coffee machine?""","To program the coffee machine water volume, turn the machine on and wait until it is in ready mode with steady lights. Fill the water tank with potable water, insert a capsule, and place a cup under the coffee outlet. Press and hold the Espresso or Lungo button, then release the button once the desired volume has been served. The water volume level is then stored.
Reference images: <PIC> Manual07_24, Manual07_25, Manual07_26.",local_systematic_v66,,,1,en
268,locked,"""How should I do if I want to empty the system before not in use, for frost protection or before maintenance?""","n. s. S. S. 1. Do not wear the seat belt when the roll bar is dow 2. Lower the roll bar only when absolutely necessary; raise it as soon as clearance permit 3. In the event of a rollover, take the machine to an Authorized Service Dealer to inspect the ROP 4. Use only approved accessories and attachments for the ROP",local_systematic_v66,,,0,en
269,locked,"""How should I do if I want to reset to factory settings of the coffee machine?""","RESET TO FACTORY SETTINGS 1. With machine being turned of, press and hold down the Lungo button for 5 seconds. 2. LeDS will blink fast 3 times to confrm machine has been reset to factory settings. 3. LEDs will then continue to blink normally, as heating up, until ready. Steady lights: machine ready
Reference images: <PIC> Manual07_33, Manual07_34.",local_systematic_v66,,,1,en
270,locked,"""How should I clean my coffee maker after I use it so that it can last longer?""","To keep the coffee maker in good condition after use, lift and close the lever to eject the used capsule into the used-capsule container. Empty and clean the used-capsule container and drip tray, and clean the coffee outlet regularly with a soft damp cloth. Before cleaning, unplug the machine and let it cool; do not immerse it in water, use strong cleaners, sharp objects, brushes, abrasives, or place it in a dishwasher.
Reference images: <PIC> Manual07_22, Manual07_23, Manual07_47.",local_systematic_v66,,,1,en
271,locked,"""How to open the swim platform of the boat\uff1f""","The manual describes opening the wet storage compartment under the swim platform: 1. Locate the wet storage compartment under the swim platform. 2. Pull the lock handle upward. 3. Turn the lock handle clockwise and open the rear platform hatch. 4. To close it, close the hatch, turn the lock handle counterclockwise, confirm the hatch is secure, and push the lock handle down.
Reference images: <PIC> Manual09_211, Manual09_212.",local_systematic_v66,,,1,en
272,locked,"""How to open the livewell and add water on the boat?""","To use the livewell, pull the latch to open the livewell lid, press the livewell switch to run the livewell pump and supply water, then press the switch again when enough water has entered. Use the aerator switch when you need aeration or water circulation.
Reference images: <PIC> Manual09_153, Manual09_154.",local_systematic_v66,,,1,en
273,locked,"""What is the maintenance setting screen of the boat controller?""","The boat controller maintenance settingscreen shows the number of hours the engines have run since the last maintenance. After maintenance is performed, reset the operation-hour counter by tapping the Reset button and confirming the reset on the screen.
Reference images: <PIC> Manual09_83, Manual09_84.",local_systematic_v66,,,1,en
274,locked,"""In the boat's steering position, what does the factory reset screen show?""","The factory reset screen is used to restore factory default settings. Tap Reset on the factory reset screen, then tap YES on the confirmation message to reset the settings. Tap NO if you want to return without resetting.
Reference images: <PIC> Manual09_87, Manual09_88, Manual09_89.",local_systematic_v66,,,1,en
275,locked,"""What is the trip screen shown?""","1. Wait for the muffler to coo l. 2. If you see any breaks in the screen or welds, replace the arreste r. 3. If the screen is plugged, remove the arrester, shake loose particles out of the arrester, and clean the screen with a wire brush (soak the screen in solvent if necessar y). 4. Install the arrester on the exhaust outle t.",local_systematic_v66,,,0,en
276,locked,"""When I am ready to sail, if everything is ready, how do I make the boat move forward?""","To move the boat forward, push the remote control levers forward from neutral. Moving them farther forward increases engine output and jet thrust. At low speed the shift gates lift slightly and TDE helps steering; when pushed farther, the shift gates lift completely and the boat moves forward.
Reference images: <PIC> Manual09_207, Manual09_208.",local_systematic_v66,,,1,en
277,locked,"""How do I check the boat's steering system when I'm driving it?""","The boat turns by using the steering wheel together with jet thrust. Turning the steering wheel changes the jet thrust nozzle angle, and the boat turns in that direction. Turning response depends on jet thrust and steering wheel position, so do not pull the remote control levers back to idle/neutral when trying to avoid an obstacle.
Reference images: <PIC> Manual09_52, Manual09_53.",local_systematic_v66,,,1,en
278,locked,"""How should fire extinguishers be stored on board and where should they be placed?""","The boat should carry at least one full fire extinguisher. One fire extinguisher is mounted in the lockable storage compartment; the manual recommends a chemical-type extinguisher with a capacity of two pounds or more for this location. If two extinguishers are carried, the other should be mounted in the battery compartment near the engine compartment; this one should be a clean-agent type, such as CO2 or FE-36, with a capacity of five pounds or more.
Reference images: <PIC> Manual09_211, Manual09_212.",local_systematic_v66,,,1,en
279,locked,"""How to care the throttle-cable of the boat?""","To maintain the throttle cable, apply grease to the throttle-cable inner wires at the APS pulley wheel. The steering cable and shift cable ball joints and inner wires near the jet thrust nozzles can also be lightly greased.
Reference images: <PIC> Manual09_263, Manual09_264.",local_systematic_v66,,,1,en
280,locked,"""How do I charge the camera battery when I'm not using it?""","To charge the camera battery, use an AC power adapter with rated output DC 5.0 V / 1000 mA. The manual states that you can take or print images while charging, and charging takes about 3 to 4 hours.
Reference images: <PIC> Manual29_13, Manual29_14.",local_systematic_v66,,,1,en
281,locked,"""How to install the camera battery when another one is power off?""","To install the camera battery, open the battery compartment, insert the rechargeable battery in the indicated direction, and close the cover securely before use.
Reference images: <PIC> Manual29_13, Manual29_14.",local_systematic_v66,,,1,en
282,locked,"""How do I connect the camera using a household power socket?""","Kit ACK-E2 (optional), you can connect the camera to a household power outlet and not worry about the battery level.",local_systematic_v66,,,0,en
283,locked,"""How do you mount the lens of a camera when preparing for photography?""","To mount the camera lens, remove the rear lens cap and body cap, align the lens mount index with the camera mount mark, and rotate the lens in the indicated direction until it clicks into place.
Reference images: <PIC> Manual10_21, Manual10_22.",local_systematic_v66,,,1,en
284,locked,"""How do you install the card into a camera before photography?""","To insert the memory card before taking photos, slide the card-slot cover open, insert the memory card straight into the slot until it clicks into place, then close the cover. To remove it, press the card inward and release it slowly.
Reference images: <PIC> Manual29_57, Manual29_58.",local_systematic_v66,,,1,en
285,locked,"""Have you ever wondered how to remove the camera shutter button? Understanding this process can enhance your photography experience and allow for quick repairs!""","The retrieved camera manual does not give a procedure for removing the shutter button. It describes using the shutter button for shooting and long-exposure operation, so do not attempt shutter-button removal based only on this manual.",local_systematic_v66,,,0,en
